date,title,article,author,link
2019-02-10T07:37:59+00:00,Flickr 刪除用戶過額相片　免費用戶不能存放超過1000張相片,"二月 6, 2019 •,, ,, ,  •",Lawton,https://unwire.hk/2019/02/06/flickrfreespace/dc/
2019-02-08T05:02:41+00:00,【評測】Theragun G3PRO 專業深層肌肉治療按摩槍　變速功能+新按摩頭,"二月 6, 2019 •,, ,, ,  •,Tags: ,, ",Login,https://unwire.hk/2019/02/06/theragun-g3pro-2/review-2/
2019-02-06T23:21:57+00:00,美國食品品牌借助人工智能研發調味料,"二月 7, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/02/07/mccormick-ibm-ai-new-product/hottopic/food/
2019-02-06T23:08:31+00:00,Sony 新旗艦 Xperia XZ4 規格曝光,"二月 7, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/02/07/sony-xperia-xz4-tenna-listing-leaks-reveals-8gb-ram-6-4-display/mobile-phone/
2019-02-06T23:10:31+00:00,2019 新款 Emoji 公佈   包括輪椅、窩夫和樹懶,"二月 7, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/02/07/unicode-emoji-for-2019/mobile-phone/
2019-02-06T23:19:01+00:00,Hori 推出 Switch 專用波棍格鬥手掣,"二月 7, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/02/07/hori-fighting-stick-mini-nintendo-switch-announced/game-channel/
2019-02-06T23:13:50+00:00,日產、雷諾、三菱聯盟傳跟 Waymo 達成合作協議,"二月 7, 2019 •,  •,Tags: ,, ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/02/07/nissan-renault-mitshubishi-waymo-agreement/life-tech/auto/
2019-02-07T09:35:01+00:00,MacBook Pro 揚聲器遭某款軟件損毀！元兇有可能是 Adobe Premiere,"二月 7, 2019 •,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/02/07/macbook-pro-adobe/notebook/
2019-02-07T06:14:25+00:00,Apple Maps或加入街景功能　全球街道拍攝工作開始,"二月 7, 2019 •,, ,, ,, ,  •,Tags: ,, ,, ",Lawton,https://unwire.hk/2019/02/07/applemapstreetview/software/
2019-02-07T08:59:34+00:00,日本JR推行「遺失物件自動通知服務」　向物主手機發出通知,"二月 7, 2019 •,, ,  •",Lawton,https://unwire.hk/2019/02/07/mamoriojrhigashinippon/fun-tech/
2019-02-07T12:51:41+00:00,【有片睇】MacOS 密碼金鑰「Keychain」現保安漏洞　研究員示範偷密碼過程,"二月 7, 2019 •,  •,Tags: ,, ,, ",Lawton,https://unwire.hk/2019/02/07/macoskeychain/tech-secure/
2019-02-06T16:31:16+00:00,研究使用猜猜畫畫幫助訓練人工智能,"二月 7, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/02/07/pictionary-computers-ai-allen-institute-for-artificial-intelligence/fun-tech/
2019-02-04T09:36:08+00:00,日本軟銀再派錢　加碼7億推廣「PayPay」QR條碼付款,"二月 4, 2019 •,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/02/04/paypaycamp/life-tech/
2019-02-05T21:06:03+00:00,涉嚴重私隱漏洞   歐盟全面回收 ENOX 兒童智能手錶,"二月 6, 2019 •,, ,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/06/eu-orders-recall-of-childrens-smartwatch-over-severe-privacy-concerns/life-tech/love-your-child/
2019-02-05T21:21:56+00:00,疑似 Fitbit Versa 2 相片流出  或下月發表,"二月 6, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/06/fitbit-versa-2-leaks-in-silver-rose-pink-purple-and-cyan/life-tech/watch-wireless-home/
2019-02-05T21:19:09+00:00,機械人泊車系統   倫敦格域機場 8 月試行,"二月 6, 2019 •,  •,Tags: ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/02/06/gatwick-airport-robot-valet-parking-stanley-robotics/life-tech/auto/
2019-02-05T21:08:35+00:00,月中發表 Galaxy Sport 網上率先現身,"二月 6, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/02/06/samsung-galaxy-sport-leaked-renders-stylish-design-color-options/life-tech/watch-wireless-home/
2019-02-05T21:15:24+00:00,日本研發化妝用人造皮膚   落妝一撕即時搞掂,"二月 6, 2019 •,  •,Tags: ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/02/06/artificial-skin-for-cosmetics-purpose/life-tech/
2019-02-04T09:47:26+00:00,經典中文DOS遊戲網頁版　仙劍、三國志、SIMCITY都玩到？,"二月 4, 2019 •,  •,Tags: ",Lawton,https://unwire.hk/2019/02/04/doschinesegame/game-channel/
2019-02-04T22:28:16+00:00,"Kodak 推出「全球最大」51,300 塊砌圖","二月 5, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/05/kodaks-worlds-largest-puzzle-has-51300-pieces/dc/photogism/
2019-02-04T14:29:28+00:00,平衡端子+OS+OpAmp 海貝 Hiby R6/R6 Pro 不鏽鋼版分野解構,"二月 4, 2019 •,, ,  •,Tags: ,, ,, ,, ,, ,, ",艾域,https://unwire.hk/2019/02/04/hiby-r6-r6-pro/mobile-music/
2019-02-05T16:53:56+00:00,【試玩】《APEX LEGENDS》免費食雞新作　三人合作+角色特別技能,"二月 5, 2019 •,, ,  •,Tags: ,, ,, ,, ,, ,, ,, ",duncan,https://unwire.hk/2019/02/05/apex-legends-test/game-channel/
2019-02-04T22:24:11+00:00,Google 推出手影遊戲賀農曆新年,"二月 5, 2019 •,  •,Tags: ,, ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/02/05/shadowart-google-cny/life-tech/
2019-02-04T04:21:41+00:00,【評測】PS4《Kingdom Hearts 3》王國之心3　迪士尼動畫世界+戰鬥超爽快華麗,"二月 4, 2019 •,, ,  •,Tags: ,, ,, ",Lawton,https://unwire.hk/2019/02/04/kingdomhearts3review/game-channel/
2019-02-04T22:31:42+00:00,Xbox Live 將加入 iOS、Android 和 Switch 跨平台支援,"二月 5, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/02/05/microsoft-xbox-live-ios-android-switch-cross-platform/game-channel/
2019-02-07T22:23:29+00:00,【評測】變形金剛 MPM-6 開箱　還原電影造型+較難變形,"二月 4, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/02/04/ironhide-mpm6/shop_guide/
2019-02-04T22:38:25+00:00,WhatsApp iOS 版新增生物認證解鎖功能,"二月 5, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/02/05/whatsapp-adds-face-id-touch-id-lock/software/iphone-app/
2019-02-04T22:41:56+00:00,入門級 Canon EOS RP 傳月中發表,"二月 5, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/02/05/more-canon-eos-rp-mirrorless-camera-rumors/dc/
2019-02-03T22:28:36+00:00,Apple Watch 跌倒偵測功能   挪威救人一命,"二月 4, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/02/04/apple-watch-fall-detection-saves-life/life-tech/watch-wireless-home/
2019-02-03T06:45:47+00:00,三星Galaxy F 對摺手機真身官片曝光,"二月 3, 2019 •,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/02/03/samsunggalaxyf/mobile-phone/
2019-02-03T04:43:06+00:00,新世紀福音戰士新劇場版最終章製作開始,"二月 3, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/02/03/eva-last-movie-production-started/movie-2/
2019-02-02T16:22:03+00:00,中共中央政法委員會宣傳短片公然抄襲瑪莉奧,"二月 3, 2019 •,  •,Tags: ,, ,, ,, ",藍骨,https://unwire.hk/2019/02/03/china-official-copied-mario-video/fun-tech/
2019-02-04T10:06:50+00:00,【有片睇】Panasonic S1 / S1R 全片幅無反正式推出,"二月 3, 2019 •,  •,Tags: ,, ,, ,, ,, ",藍骨,https://unwire.hk/2019/02/03/panasonic-s1-s1r/dc/
2019-02-02T16:55:56+00:00,Facebook 合併即時通訊平台計劃不會在年內實施,"二月 3, 2019 •,  •,Tags: ,, ,, ",藍骨,https://unwire.hk/2019/02/03/facebook-combined-messaging-system-instagram-whatsapp-messenger-2020/software/
2019-02-03T04:24:01+00:00,YouTube 將研究策略對付「負評大軍」,"二月 3, 2019 •,  •,Tags: ",藍骨,https://unwire.hk/2019/02/03/youtube-dislike-attack-mob-review/fun-tech/
2019-02-03T22:33:44+00:00,日本首相安倍晉三商店街實試手機支付,"二月 4, 2019 •,  •,Tags: ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/02/04/japan-prime-minister-tokyo-mobile-payment/life-tech/
2019-02-03T22:39:17+00:00,近 30 款美顏相機內含惡意程式碼   Google Play 商店下架,"二月 4, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/04/google-pulls-29-malicious-photo-apps/software/android-app/
2019-02-03T22:42:46+00:00,嚴寒暴雪影響 Tesla   美國車主投訴設計問題,"二月 4, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/02/04/us-freezing-cold-means-nightmare-to-tesla-owners/life-tech/auto/
2019-02-04T04:45:23+00:00,iPhone 減價後中國銷量急升 8 成　iPhone XR 最受歡迎,"二月 4, 2019 •,  •",Lawton,https://unwire.hk/2019/02/04/iphonechina/mobile-phone/
2019-02-04T06:06:03+00:00,三星正式宣佈同 Supreme Italia 終止合作,"二月 4, 2019 •,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/02/04/samsungsupremeitalia/fun-tech/
2019-02-04T07:29:19+00:00,帶著家人去旅行攻略　Crumpler Flight Pouch 保管重要物品,"二月 4, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/02/04/crumpler-flight-pouch/life-tech/travel/
2019-02-04T08:09:27+00:00,華為摺疊式手機或於2月下旬發表　最大8吋熒幕+5G上網,"二月 4, 2019 •,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/02/04/huaweifoldablephone/mobile-phone/
2019-02-03T22:45:29+00:00,Inbox 不死！傳 Gmail 更新加入受歡迎功能,"二月 4, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/04/gmail-leak-shows-incoming-inbox-features/software/android-app/
2019-02-03T00:20:29+00:00,Bandai 全新兒童藥水膠布   配合手機可玩 AR 功能,"二月 3, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/02/03/bandai-new-bandage-with-ar-features/life-tech/love-your-child/
2019-02-03T00:33:25+00:00,"韓國電訊商部署 5,500 個基站   5G 網絡年底覆蓋主要城市","二月 3, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/03/%e9%9f%93%e5%9c%8b%e9%9b%bb%e8%a8%8a%e5%95%86%e9%83%a8%e7%bd%b2-5500-%e5%80%8b%e5%9f%ba%e7%ab%99-5g-%e7%b6%b2%e7%b5%a1%e5%b9%b4%e5%ba%95%e8%a6%86%e8%93%8b%e4%b8%bb%e8%a6%81%e5%9f%8e%e5%b8%82/mobile-phone/
2019-02-03T00:28:52+00:00,Lotus、Williams 合作   或聯手推出電動超跑,"二月 3, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/03/lotus-and-williams-enter-technology-partnership/life-tech/auto/
2019-02-04T04:38:31+00:00,【評測】《正牌龍虎門》　經典漫畫 + 廣東話配音,"二月 4, 2019 •,, ,, ,, ,  •,Tags: ,, ,, ",小白,https://unwire.hk/2019/02/04/dtheroesgameone/software/
2019-02-03T00:24:11+00:00,電訊商廣州花市推 5G 體驗   毋須 5G 手機都可試用,"二月 3, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/02/03/guangzhou-flower-market-5g-trial/mobile-phone/
2019-02-04T09:12:39+00:00,【unwire TV】30 秒刨蘿蔔絲 大廚 vs 廚師機 整蘿蔔糕,"二月 1, 2019 •,, ,  •,Tags: ,, ,, ,, ",chris,https://unwire.hk/2019/02/01/turnip_cake_bosch/unwire_podcast/
2019-02-01T12:13:55+00:00,傳任天堂年中推出 Switch Mini　以廉價版主機搶佔市場,"二月 1, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/02/01/switch-mini/game-channel/
2019-02-01T09:17:37+00:00,Google 一度被 Apple 取消企業開發資格　旗下多款 iOS App 曾無法使用,"二月 1, 2019 •,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/02/01/google-banned-by-apple/fun-tech/
2019-02-01T10:25:05+00:00,菲律賓 Razer 死忠替兒子改名為 Razer 　CEO 即發文送新 Razer Phone 2,"二月 1, 2019 •,  •",Login,https://unwire.hk/2019/02/01/named-razer/fun-tech/
2019-02-01T11:43:13+00:00,Apple 聯乘美國航空提供空中 Wi-Fi　讓 Apple Music 用家串流聽歌,"二月 1, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/02/01/apple-american-airlines/life-tech/
2019-02-01T12:53:00+00:00,MCL 長沙灣現已開幕 票價 $45+B&W 喇叭+Sony 4K 投影,"二月 1, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ,, ,, ,, ,, ",艾域,https://unwire.hk/2019/02/01/mcl-cheung-sha-wan/movie-2/
2019-02-01T08:59:13+00:00,iOS 13 將加入 Dark Mode？彭博：明年 iPhone 將採用雷射 3D 相機,"二月 1, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/02/01/bloomberg-new-iphone-2020/mobile-phone/
2019-02-02T00:48:59+00:00,Samsung 量產 1TB 快閃儲存晶片   或用於 Galaxy S10 之上,"二月 2, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/02/samsung-1tb-storage-galaxy-s10/mobile-phone/
2019-02-04T09:03:47+00:00,Bosch 廚師機整蘿蔔糕　30秒刨完蘿蔔,"二月 1, 2019 •,, ,, ,  •,Tags: ,, ,, ",雞蛋妹,https://unwire.hk/2019/02/01/turnip-cake/life-tech/
2019-02-02T00:59:24+00:00,10 萬粉絲 YouTuber 獨享    日本壽司店請食放題,"二月 2, 2019 •,  •,Tags: ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/02/02/free-all-you-can-eat-sushi-in-tokyo-revolving-chain-wants-your-youtube-video-in-exchange/life-tech/social-network/
2019-02-02T10:20:40+00:00,Alphabet 正祕密開發智能鞋  可自動感應跌倒,"二月 2, 2019 •,  •,Tags: ,, ,, ,, ",藍骨,https://unwire.hk/2019/02/02/alphabet-verily-built-health-tracking-shoes-prototype/life-tech/
2019-02-02T00:52:21+00:00,人氣比技術重要   攝影師因粉絲不夠失落 Canon 贊助,"二月 2, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/02/canon-instagram-promotion-focus-on-followers/dc/photogism/
2019-02-02T10:34:43+00:00,任天堂將於日本開設首間旗艦店,"二月 2, 2019 •,, ,  •,Tags: ,, ,, ",藍骨,https://unwire.hk/2019/02/02/nintendo-flagship-store-japan/fun-tech/
2019-02-02T00:56:25+00:00,智能手機年度報告   三星蘋果下跌  華為小米上升,"二月 2, 2019 •,  •,Tags: ,, ,, ,, ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/02/02/idc-smartphone-shipments-report-2018/mobile-phone/
2019-02-02T09:59:17+00:00,勁量將公佈摺疊式螢幕智能電話  內置超高容量電池,"二月 2, 2019 •,  •,Tags: ,, ,, ,, ",藍骨,https://unwire.hk/2019/02/02/energizer-avenir-pop-up-camera-foldable-screens-mwc/mobile-phone/
2019-01-31T21:59:51+00:00,GoPro Plus 月費計劃升級   相片影片無限上傳,"二月 1, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/02/01/gopro-plus-monthly-plan-updated/dc/
2019-02-01T05:26:32+00:00,Samsung Galaxy S10 Plus 官方圖流出？ 　將採用三鏡頭相機＋指紋解鎖,"二月 1, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/02/01/samsung-galaxy-s10-plus-leaked/mobile-phone/
2019-02-01T06:46:42+00:00,任天堂《Mario Kart Tour》延至夏天推出　《Dr. Mario World》登陸 iOS+Android手機　,"二月 1, 2019 •,, ,, ,, ,  •,Tags: ,, ",Login,https://unwire.hk/2019/02/01/dr-mario-world-mobile/game-channel/
2019-02-01T07:24:00+00:00,【評測】Campfire Audio Andromeda S 不鏽鋼機身+新中音單元,"二月 1, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ,, ,, ",艾域,https://unwire.hk/2019/02/01/campfire-audio-andromeda-s/mobile-music/
2019-02-02T06:39:19+00:00,Metal Build 正義女神+GN高能米加砲魂限開訂　附有原創新武裝,"二月 1, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/02/01/mb-gundam-astraea/shop_guide/
2019-01-30T23:14:12+00:00,韓媒爆 LG V50 ThinQ 5G 版下月發表,"一月 31, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/01/31/mwc-lg-v50-thinq-5g/mobile-phone/
2019-01-31T10:30:47+00:00,【評測】MOMAX Q.Power UV-Box 無線充電紫外光消毒盒　年廿八手機洗邋遢？！,"一月 31, 2019 •,, ,  •,Tags: ,, ,, ",小白,https://unwire.hk/2019/01/31/momax-q-power-uv-box/mobile-phone/
2019-01-30T23:09:36+00:00,FaceTime 漏洞修復期間  Apple 暫停群組對話功能,"一月 31, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/01/31/group-facetime-disabled/software/ios-app/
2019-01-31T05:21:06+00:00,Samsung Smart Octopus 支援領取交通補貼　即時存入手機上八達通,"一月 31, 2019 •,, ,  •,Tags: ",Login,https://unwire.hk/2019/01/31/samsung-smart-octopus-transport/life-tech/
2019-01-30T23:12:09+00:00,港府研究放寬電動單車滑板應用   2020 將有結果,"一月 31, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/01/31/hk-gov-e-bike-e-scooter-research/life-tech/bike/
2019-01-31T07:38:34+00:00,Uniqlo X 機動戰士高達 40 週年　聯乘 T Shirt + 特別版模型,"一月 31, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/01/31/uniqlo-gundam-40th/shop_guide/
2019-01-30T23:20:32+00:00,利用 AR 技術   iOS 軟件 Wanna Kicks 讓用戶虛擬試波鞋,"一月 31, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/01/31/wannaby-lets-you-virtually-try-on-your-next-pair-of-kicks/software/ios-app/
2019-01-30T23:17:13+00:00,Ford 引進 VR 技術   方便汽車設計工作,"一月 31, 2019 •,  •,Tags: ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/01/31/ford-gravity-sketch/life-tech/auto/
2019-01-31T08:04:59+00:00,ATEN CAMLIVE UC3020 影片擷取器　USB-C 影片實時擷取,"一月 31, 2019 •,, ,, ,  •,Tags: ,, ,, ",Edward,https://unwire.hk/2019/01/31/aten-camlive-uc3020/parts/
2019-01-31T16:16:15+00:00,【評測】DJI Smart Controller 航拍機遙控器　熒幕超亮麗+可裝APK,"一月 31, 2019 •,, ,  •,Tags: ,, ,, ",Lawton,https://unwire.hk/2019/01/31/dji-smart-controllerreview/life-tech/
2019-01-31T11:43:20+00:00,Apple Siri 豬年「期間限定 」　33 句好玩廣東話對答,"一月 31, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/01/31/cny-2019-apple-siri/fun-tech/
2019-02-13T05:24:49+00:00,【unwire TV】不怕強光＋支援第三方APP DJI 附熒幕遙控器 實試,"一月 31, 2019 •,, ,  •,Tags: ,, ",chris,https://unwire.hk/2019/01/31/dji_smart_controller/unwire_podcast/
2019-01-31T21:29:41+00:00,拍抖音片險喪命   大陸客遊澳州手拿極毒八爪魚,"二月 1, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/02/01/tiktok-chinese-tourist-blue-ringed-octopus/life-tech/social-network/
2019-01-31T21:45:30+00:00,泰國設計師 Pantone 變 2.5 PMTone   諷刺曼谷空氣污染嚴重,"二月 1, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/01/pantone-pmtone-bangkok-air-pollution/life-tech/green-2/
2019-01-31T21:48:38+00:00,捷克財務部禁止華為中興參予網絡基建,"二月 1, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/01/czech-say-no-to-huawei-and-zte/mobile-phone/
2019-01-31T08:53:27+00:00,Lenovo 第三屆 Legion of Champions 完美落幕　港澳隊不敵韓國四強止步,"一月 31, 2019 •,, ,, ,, ,  •,Tags: ,, ,, ,, ",藍哥Blue,https://unwire.hk/2019/01/31/legion-of-champions-2/notebook/
2019-01-30T12:19:16+00:00,【Formula E 2019】電動方程式香港站門票反應熱烈　E-Village賽車模擬器數量加倍,"一月 30, 2019 •,, ,, ,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/01/30/formulae2019/hottopic/
2019-01-30T12:26:20+00:00,【評測】Microsoft Surface Pro 6     黑色超型手感不俗 2-in-1 筆電,"一月 30, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ",Edward,https://unwire.hk/2019/01/30/microsoft-surface-pro-6-review/review-2/
2019-01-30T15:52:35+00:00,Switch繁體中文標註「Taiwanese」被中國網民抨擊　官方急忙修改用字,"一月 30, 2019 •,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/01/30/nintendo700chinese/fun-tech/
2019-01-31T21:56:19+00:00,大陸員工再偷 Apple 自動駕駛技術   半年內第二宗,"二月 1, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/02/01/another-apple-engineer-accused-of-stealing-autonomous-vehicle-trade-secrets/life-tech/auto/
2019-01-30T10:41:45+00:00,Now E 一個價錢睇盡歐聯歐霸淘汰賽　加推一日賽事通行證,"一月 30, 2019 •,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/01/30/nowesport/wireless-home/
2019-01-30T12:40:19+00:00,【實試】Pokeguide 街頭試用　AR帶路+開發者專訪,"一月 30, 2019 •,, ,, ,, ,  •,Tags: ,, ",Gill,https://unwire.hk/2019/01/30/pokeguide-2/software/
2019-01-29T11:28:53+00:00,【專訪】Far Cry New Dawn 開發者：輕微RPG元素+遠征模式,"一月 29, 2019 •,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/01/29/far-cry-new-dawn2019taiwangameshow/game-channel/
2019-01-29T10:32:17+00:00,滑雪季節 GoPro 設定與配件運用小貼士　助你拍攝專業級影片,"一月 29, 2019 •,  •,Tags: ",Lawton,https://unwire.hk/2019/01/29/goproaccessories/hottopic/
2019-01-29T11:17:26+00:00,【CGA香港電競館】創辦人：香港需要完善電競聯賽體系,"一月 29, 2019 •,, ,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/01/29/cgaesportsarena/hottopic/
2019-01-29T11:26:42+00:00,ASUS 2019 新產品大哂冷　49 吋超闊屏幕+女性電競週邊,"一月 29, 2019 •,, ,, ,, ,, ,, ,  •,Tags: ,, ,, ",Edward,https://unwire.hk/2019/01/29/asus-2019-new-products-taipei-review/notebook/
2019-01-29T10:37:21+00:00,安兔兔推手機 AI 效能測試　同一標準比較 AI 性能,"一月 29, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/01/29/antutu-ai/mobile-phone/
2019-01-29T12:06:53+00:00,【評測】超合金魂 F.A. 大武士　可動性極高+豐富武裝,"一月 29, 2019 •,, ,, ,  •,Tags: ",Login,https://unwire.hk/2019/01/29/bandai-daimos/review-2/
2019-01-29T11:07:43+00:00,【專訪】 Legion of Champions 港澳電競代表隊 MW    苦訴兩地電競路渺茫,"一月 29, 2019 •,, ,, ,, ,  •,Tags: ,, ,, ,, ",藍哥Blue,https://unwire.hk/2019/01/29/legion-of-champions/fun-tech/
2019-01-29T12:13:08+00:00,【評測】ASUS ROG Zephyrus S GX701  全球最薄17吋電競筆電 + RTX 2080 Max-Q,"一月 29, 2019 •,, ,, ,, ,  •,Tags: ,, ,, ,, ,, ,, ",藍哥Blue,https://unwire.hk/2019/01/29/asus-rog-zephyrus-s-gx701/headline/
2019-01-29T18:56:33+00:00,LG 傳關閉菲律賓辦事處   撤出當地智能手機市場,"一月 30, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/01/30/lg-pulling-away-from-the-philippines/mobile-phone/
2019-01-29T20:36:56+00:00,傳 Samsung 收購以色列攝影技術公司 Corephotonics,"一月 30, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/01/30/samsung-said-to-acquire-israeli-dual-camera-expert-corephotonics/mobile-phone/
2019-01-29T20:41:06+00:00,紅米 Go 手機下月歐洲開賣    低階配置使用 Android Go 系統,"一月 30, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/01/30/redmi-go-arriving-next-month-in-euro-with-a-very-affordable-price/mobile-phone/
2019-01-29T20:45:56+00:00,法國官員建議歐洲對待華為需統一口徑,"一月 30, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/01/30/europe-unitary-on-huawei/mobile-phone/
2019-01-30T05:23:41+00:00,外媒：Facebook 每月付$20美元向用戶買網絡活動資料,"一月 30, 2019 •,, ,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/01/30/facebookresearch/tech-secure/
2019-01-29T19:00:59+00:00,《Fortnite》加入藍牙手掣支援   iOS、Android 同步推出,"一月 30, 2019 •,, ,  •,Tags: ",唐美鳳,https://unwire.hk/2019/01/30/fortnite-mobile-wireless-controller-support-ios-android/software/android-app/
2019-01-30T09:13:54+00:00,維園年宵市場熟食檔只收銀聯「雲閃付」不收八達通,"一月 30, 2019 •,, ,, ,, ,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/01/30/unionpay/life-tech/
2019-01-30T06:04:09+00:00,六神合體超合金魂 GX-40R 複刻版　金屬感塗裝+發售詳情,"一月 30, 2019 •,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/01/30/gx40r/japan-gadget/
2019-01-30T08:35:56+00:00,人工智能將成大趨勢　免費課程幫助中小企盡早適應,"一月 30, 2019 •,, ,  •,Tags: ",Login,https://unwire.hk/2019/01/30/fevaworks-ai-course/life-tech/
2019-01-30T09:11:33+00:00,【實測】HDR10+ 動態 HDR 格式登場 能否與 Dolby Vision 匹敵？,"一月 30, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ,, ,, ,, ",艾域,https://unwire.hk/2019/01/30/hdr10-plus-trial-oppo/wireless-home/
2019-01-30T09:08:25+00:00,新一代豐田 Comfort Hybrid 石油氣的士　車廂寬敞+入氣支出減半,"一月 30, 2019 •,, ,  •",Lawton,https://unwire.hk/2019/01/30/toyotacomforthybrid/life-tech/
2019-01-30T12:33:31+00:00,【iPhone減價】救全球銷量　Tim Cook 承認太貴影響銷情,"一月 30, 2019 •,  •,Tags: ,, ,, ,, ",Lawton,https://unwire.hk/2019/01/30/timcookiphonechina/mobile-phone/
2019-01-29T07:17:40+00:00,電動車「一換一」計劃鬆綁　買車後 18 個月即可享用,"一月 29, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/01/29/ev-1-change-1/life-tech/auto/
2019-01-29T09:34:36+00:00,【有片睇】外媒：FaceTime 驚現私隱漏洞　未接聽即聽到對方聲音,"一月 29, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/01/29/facetime-privacy-issue/fun-tech/
2019-01-29T07:46:31+00:00,《Ferrari: Under The Skin》展覽澳門開幕　看盡品牌多年發展史,"一月 29, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/01/29/ferrari-under-the-skin/life-tech/auto/
2019-01-29T09:44:42+00:00,美國公佈華為與孟晚舟23項控罪　已向加拿大提出引渡要求,"一月 29, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/01/29/usa-sued-meng-wanzhou/fun-tech/
